model,Galaxy S24,Galaxy A54,Xperia 1 V,GT Neo 5,Nord 3,10 Pro,12,iPhone 14,ROG Phone 7,Nord 3,Nova 11 Ultra,Pixel 7 Pro,Edge 40,Galaxy A54,Edge 40 Pro,Edge 40 Pro,iPhone 14,Nova 11 Ultra,Zenfone 10,iPhone 15,Edge 40,ROG Phone 7,Edge 40,11,Zenfone 10,GT 3,P60 Pro,GT Neo 5,11 Pro+,13 Pro,Edge 40,Edge 40 Pro,Edge 40,P60 Pro,Galaxy A54,iPhone 15 Pro,Pixel 8 Pro,13,Xperia 10 V,Pixel 8 Pro,11 Pro+,Xperia 1 V,Moto G Power,Galaxy Z Fold5,Mate 50 Pro,ROG Phone 6,Zenfone 10,Edge 40 Pro,Moto G Power,Mate 50 Pro,Nord 3,Xperia 10 V,Xperia 5 IV,Galaxy A54,Pixel 8,P60 Pro,Xperia 1 V,Xperia 5 IV,Mate 50 Pro,GT Neo 5,Galaxy S23,Galaxy S23,Xperia 1 V,Xperia 5 IV,iPhone 15 Pro,Moto G Power,Pixel 8 Pro,Nova 11 Ultra,Xperia 10 V,Xperia 5 IV,Edge 40 Pro,Pixel 7 Pro,Pixel 8 Pro,GT 3,Edge 40 Pro,Pixel 8 Pro,11 Pro+,Zenfone 10,Pixel 8,Moto G Power,Edge 40,12,Nova 11 Ultra,P60 Pro,12,Galaxy Z Fold5,ROG Phone 7,Nord 3,Moto G Power,Pixel 7 Pro,Nova 11 Ultra,Pixel 7,Redmi Note 12,iPhone 14,iPhone 15,12 Pro,Zenfone 10,iPhone 15,Edge 40 Pro,Moto G Power
Xperia 10 V,0.3428342182078908,0.525405119860195,0.5723682521232848,0.4024077535387478,0.2746997203786439,0.541391971649236,0.3351359350724753,0.3327505189919141,0.6339950150685324,0.6566107359256743,0.2699217555566744,0.5555249477404359,0.6532299193847344,0.6159984029772162,0.5259815469384379,0.4372730811599193,0.6268112152646975,0.8464394295953787,0.34280822660718535,0.63821589547616,0.5483035113281141,0.7233904832246006,0.44324186227614015,0.40771712124459225,0.8857318268638371,0.5708003143458923,0.8295040834938708,0.6370442374445761,0.7794282337188045,0.41270482818900195,0.6398467566939938,0.8747291945536734,0.686311319036908,0.7386793070097512,0.7448642971145842,0.758819306653167,0.893218984391303,0.6332679954676252,0.5213835080067469,0.5371592588632186,0.8620383867815974,0.6749153807794038,0.7473668354048434,0.7851219191560883,0.7850022518549825,0.8053102703308364,0.6251141194738024,0.8510134939091868,0.760761752324093,0.7464971662232514,0.865710392230224,0.9999999999999997,0.929977251483613,0.7200540233861497,0.7156312094778763,0.7380792770513183,0.7873861281938661,0.7463888831712336,0.9119527940610308,0.787617709784236,0.6028428218715627,0.9139248354829552,0.7946947245581251,0.8421446218763459,0.7524542323083887,0.9740369194361544,0.7296155192574693,0.7798941308939519,0.8955957598378094,0.861058946227562,0.827479566349791,0.7982060893153266,0.8091610147246916,0.7377540296140058,0.6771513052074274,0.7200693590241335,0.7870225196167681,0.9310040806806136,0.7488459459751449,0.7406965867611631,0.8617558378601703,0.7590456143634563,0.9623038654518935,0.9372594516523703,0.7974023902607362,0.873205324729223,0.823320293568387,0.7657163099101378,0.6704746905629234,0.7056810226035884,0.9038815405970152,0.8415889335731548,0.9302780215678047,0.7108019835846415,0.7760564757478114,0.8646499384611366,0.7971034681773418,0.7582681141913291,0.8079260667262045,0.8376706315429793
Xperia 5 IV,0.5304158243212852,0.47830365554507864,0.5130605114540111,0.29970867878417706,0.2528187273578233,0.6025498364938416,0.47958723548035886,0.4292404965549598,0.6100008997197095,0.6440776215242022,0.3070375115959887,0.6816812885168014,0.8337245917220658,0.6282362364139291,0.7138019309852625,0.5061703827553333,0.6015288823970564,0.8046593328478033,0.4471228248053072,0.7587356342175905,0.6543169474456835,0.5365888275070174,0.5055432846280654,0.43103042510188955,0.8080741321273325,0.6647871972722741,0.7103151715659427,0.6765406226291601,0.900534821608203,0.4676483752011278,0.65880694338776,0.8857817061323491,0.860437285922038,0.6447749582826753,0.7228069876074562,0.8616084509415151,0.8242547737035208,0.7289351244633323,0.5909897276140764,0.5906855330190818,0.6724910627187105,0.7101159900452004,0.6898444582054701,0.6253726533234341,0.6844714441431878,0.7511435810752518,0.6487161459172444,0.8486664383415472,0.9004768125043008,0.8565541827068394,0.8078131711510391,0.929977251483613,0.9999999999999997,0.7830695618429596,0.8624968551281766,0.8259970934274631,0.8739738397795077,0.7526449726436285,0.7986110980484104,0.9086789480100211,0.619658978106414,0.9205855500472911,0.7001165947830779,0.9345412908339641,0.8541839159356709,0.9162853930225507,0.6835071249836279,0.7206661282638924,0.9423784639894551,0.8307408072438648,0.8408755850290248,0.8955360102690263,0.8861533289629168,0.7936374967150505,0.6913368368143026,0.711876683225555,0.8258017849007253,0.8226815069611579,0.7488125317365659,0.7894888992888589,0.8650394081981301,0.8041075654460499,0.883066854242107,0.884272675861726,0.8218018123139191,0.8920589031125739,0.7828847656893296,0.823521139911097,0.703302642376039,0.7500155347227094,0.7811104716402419,0.794038561075621,0.8560357215129238,0.7248613645180068,0.8566330999667756,0.8077740241933324,0.7598655614783452,0.760415073476068,0.7562754739286026,0.8365331485835595
Galaxy A54,0.7027210505869426,0.4868058530455882,0.44483495990021055,0.42673711842900075,0.6685960352935131,0.6997099632602976,0.7243514288548779,0.7903543609256143,0.626821116341968,0.6156841455591874,0.5805189166416547,0.7960255829718148,0.688232005918375,0.8522723262528001,0.6428134723992353,0.8747586686050112,0.8807742668050662,0.6550614779542183,0.5424132019067369,0.8050893503429322,0.7088782902670456,0.47163111588347756,0.8619729739063632,0.8375280619198131,0.7768787409148373,0.8667333469926198,0.5817511803258936,0.7550941392762762,0.7896059877086546,0.8609408667244027,0.709182648866058,0.7797174081523879,0.7479701937322732,0.7179602152970335,0.7170645465168175,0.8697179311865894,0.8303323318759838,0.8493248083385538,0.6841690101122839,0.7731439294476646,0.5888593812282986,0.6940547395029075,0.9189881307283978,0.6584651224040625,0.5898436302737241,0.6769973523073469,0.9264973651779412,0.8082636752667675,0.9166397782564641,0.7219653568683693,0.7820528499786086,0.7200540233861497,0.7830695618429596,1.0000000000000002,0.7464525832315662,0.8396740803504761,0.903813652574357,0.9534853968840894,0.6914443666368256,0.9183213260451997,0.9118681063162646,0.9136518565817043,0.7691493784606398,0.8018380881310193,0.8932764941596049,0.7736142159936451,0.8681095506248028,0.9003904808787668,0.8338011332651724,0.7223178658596662,0.967488979179765,0.8980107742964297,0.8234808819390695,0.7112517446595175,0.9125456174121834,0.9103610493594753,0.7118046908182917,0.7464937446958751,0.9242362664919348,0.7417277888712747,0.8747357649513989,0.9364680971866481,0.8024048722757915,0.8511734632993415,0.7812079444922816,0.7715534652454809,0.6964639278115539,0.8951161397829341,0.7549159661789568,0.7957957206704381,0.70273963674198,0.7530772056323868,0.6896605611459449,0.7196453157749961,0.76662073237902,0.7940429137852886,0.7372227761701573,0.7949325058054325,0.7455631349661117,0.7883385662669224
Pixel 8,0.6849992402858983,0.6059794674216156,0.5933805497366827,0.4835154419465508,0.45773274919048174,0.7243648322290459,0.690733251558585,0.6423754875577173,0.6450883580320909,0.5218685222368485,0.6315449078619116,0.6033933122757514,0.7952620733365641,0.5674001948073202,0.9181242121900826,0.6123015440081202,0.4877108920777294,0.7392177493964806,0.7116979421102095,0.8563542605726051,0.8820993890444605,0.5417755977618021,0.6368895629484138,0.5905283739951165,0.6405121842293426,0.7204424354461193,0.6557743062850584,0.7347825379705069,0.9021864461106363,0.5165658262057194,0.8051577441243488,0.7483117865381852,0.9458346759702124,0.7003307326725688,0.7977243920316902,0.883689193778109,0.6725755103743394,0.8633119535672568,0.7369000453669553,0.794331109425819,0.5090781326806111,0.8396793027848146,0.5369943032865274,0.5867618267262492,0.7450102740360569,0.8051091301246348,0.6846859525693276,0.7045525158061507,0.9100056072206648,0.9575192995319253,0.6882673735265379,0.7156312094778763,0.8624968551281766,0.7464525832315662,0.9999999999999999,0.9299777450967376,0.7576482523627726,0.7655473574945019,0.6727564220387142,0.9192362511141494,0.6599865535286554,0.8336906646025211,0.7311715020300473,0.9115154272075342,0.9201553352782305,0.7450763742546647,0.7019670156474606,0.704655047139829,0.8927312985793927,0.7157120301486638,0.75638731532939,0.8535833107957705,0.8747552377259591,0.8666568303902118,0.7234004490849559,0.6194145810103664,0.8181777947464248,0.6723870239472828,0.7939784753171875,0.8800178198237806,0.8695721488063151,0.8066446393516123,0.7163059223536147,0.7427678525874353,0.7256569603022374,0.8244309053401705,0.8118909259546406,0.7353674384369719,0.7946834026484932,0.8257782220434279,0.6512500903289513,0.7534542036426503,0.7790459448339713,0.8016228630058184,0.9208236383549514,0.816527757530414,0.6432088658922124,0.7660341112843366,0.7635431091859952,0.7536668979532246
P60 Pro,0.7255610335202461,0.5909295585680723,0.6152602637309247,0.5016837898850204,0.5766015556014368,0.7475026589661475,0.6421465052890538,0.7376320561020925,0.6130928425112808,0.4166941177021551,0.7606887237665148,0.5259297768297329,0.6821994237528172,0.7312228889444744,0.8312451847728894,0.6809115255746203,0.6301390674365047,0.7686901554727729,0.5865344996847649,0.9189647938283761,0.825921618363688,0.6270701866761261,0.6917551302708833,0.7614240709421501,0.7289420250586025,0.6897387914943686,0.7249661696120654,0.6541574160279571,0.8861361570427121,0.5824812925907364,0.7610409790817596,0.7338910431574045,0.8476624734337099,0.8258607288192972,0.7915247770438273,0.9460495924319005,0.7926847912102719,0.9514942500026643,0.6507776423503112,0.769703631069675,0.5427523140867074,0.7716521172862907,0.7100071423521773,0.626219135930273,0.81847321926588,0.8690087232161375,0.856992047339962,0.6721052077339318,0.8914095080517628,0.9468834299579867,0.6634294700184294,0.7380792770513183,0.8259970934274631,0.8396740803504761,0.9299777450967376,1.0,0.7316344024761022,0.8692029345642969,0.6995682993864204,0.9272974631131968,0.7296323890503997,0.8681946829703421,0.7976586275012977,0.9141601479680153,0.9228181179984529,0.7956991177863733,0.874364554303409,0.8022940898526401,0.8805122747361751,0.7581103840825513,0.820921373752868,0.80736502398501,0.8138966604170907,0.8318850737287363,0.8153304035327097,0.7021638992427283,0.7928225110873127,0.6939860569909786,0.8570014631483502,0.8194223404715244,0.8901279015092306,0.9178663148562121,0.8170093458184094,0.7751655373981102,0.7953464163942732,0.8497217623253106,0.8723591869850977,0.8489145001317491,0.8223582985046546,0.8267860737738825,0.7035001207621341,0.7385649778325285,0.8311111728679734,0.77671664626576,0.9109573919322838,0.8818700038577445,0.7129386103881801,0.7810167355631032,0.8517853056802225,0.8189038094625809
Xperia 1 V,0.5056577774681457,0.38732560147761314,0.33533941390048455,0.31459935212314455,0.4466881995824413,0.5562800995441991,0.6747691117379084,0.5743927937406783,0.5929476287044982,0.7664501340267631,0.3323098026156482,0.8698351803811518,0.765134456920207,0.6269409944926025,0.6153970215843861,0.7494964002476795,0.730734690041992,0.6143493301937551,0.5982688215915294,0.6483073397866361,0.6701599418489071,0.3669026768046624,0.7558216771179621,0.6054296733777775,0.7830410896181423,0.8975963618410624,0.5031566749588664,0.8418308241009103,0.7577095946781688,0.7972875705392302,0.6908663106694057,0.8002927693677391,0.7896709301827043,0.5514322268291464,0.6563531041766998,0.7591216955215494,0.7246346723074266,0.721932832202031,0.7773088893797083,0.7440012462087482,0.626617335505401,0.7651308747682785,0.7823948787308366,0.6434644213921085,0.4947776784166359,0.5648720326352212,0.7447697846127853,0.9366540615484298,0.9221465093485072,0.7281134781579558,0.875351837578508,0.7873861281938661,0.8739738397795077,0.903813652574357,0.7576482523627726,0.7316344024761022,1.0,0.8392947828926703,0.7659521472243179,0.9092055149552549,0.8553536067969707,0.8910523930428186,0.7139659020375693,0.8372634748536067,0.8903746847933877,0.7979743303367886,0.6909817923582315,0.824616069809461,0.9007350768459227,0.7906750276685935,0.9318522719041056,0.9777207958347145,0.9270395177076037,0.7802148459493171,0.8495750100307137,0.8993496678895313,0.8056987979167684,0.8100264626776333,0.860850558502963,0.8182694469711405,0.8736406420594076,0.8398160432289832,0.7709273353776837,0.8877576060554,0.7968404487198151,0.8047310178657181,0.6638430568152697,0.831347324485026,0.7607675451539321,0.8249339273311868,0.7541883803970217,0.8366455638924731,0.6872828915255947,0.7849132129488913,0.7926060959106268,0.7511287436436015,0.7785113528050821,0.8443676656966038,0.7014282302394044,0.8036001793166742
Xperia 5 IV,0.6868253220091732,0.6598871375558324,0.6399184052848683,0.6442103355958818,0.797228424723805,0.7962094927583876,0.7681794857649465,0.8498020417083582,0.75194647457107,0.6353164399980179,0.7203631510385404,0.7203435112158756,0.6347836674332659,0.8501957693509289,0.6866661151198225,0.8983313585441479,0.8802782679781085,0.7465992847304963,0.635381330392923,0.8281703496950271,0.804288466552179,0.6640641139565353,0.8984013712534624,0.8868310287586907,0.7706840963612407,0.8552684837895468,0.7210381632916745,0.8018789947821992,0.7862919467766964,0.83981355928164,0.8328169213284221,0.7952807586107522,0.746121148644037,0.8651003336426927,0.8406722920467078,0.8646028660249544,0.8495097150026228,0.8593175465043171,0.7452040741103125,0.8545442019086422,0.6999205493689535,0.7899483284484548,0.9055862065549685,0.7870670539985151,0.7483869398627034,0.8084896759178045,0.9231962414648548,0.7765530845984878,0.8765580220728841,0.7360494722088489,0.8180715357098893,0.7463888831712336,0.7526449726436285,0.9534853968840894,0.7655473574945019,0.8692029345642969,0.8392947828926703,0.9999999999999999,0.7510952975295173,0.8806657767893653,0.9113141121639722,0.918249799266354,0.9002351533004561,0.7785978784336106,0.8846596651067007,0.7801875150737694,0.90961817914498,0.9649027437427407,0.8331887557410952,0.713914617606467,0.956268253993833,0.846731832830445,0.794568861983954,0.7278182187940572,0.9151700289988696,0.863299728128372,0.6981514417300229,0.7961292700873525,0.9655429406544331,0.7872101192940006,0.9172761569912005,0.9173443449837604,0.8242788164276407,0.8740065605234074,0.7190976724640991,0.7429989562759364,0.7628605954484942,0.8177467320804581,0.7736769326925035,0.8036325571799816,0.7547738122830795,0.7903502958443553,0.7490181206762535,0.7613098208504281,0.7694204861122239,0.872421381796047,0.701160973980287,0.8032640547188,0.7954036183460356,0.7573740195487803
Mate 50 Pro,0.1851602589747559,0.5301431052387537,0.4975643794048671,0.5292787136540714,0.3922156301090298,0.4607597216023168,0.4024220277834606,0.35220927564900045,0.6213600784924026,0.6965493410328638,0.3792143092504278,0.5027582666641118,0.4840945011813182,0.4689131379844891,0.4527050956346132,0.49892175997945415,0.559776007857893,0.7553551183035815,0.5194180447464042,0.49889401099654157,0.6025202246648746,0.7606901547382212,0.5432299589992465,0.4886064942457123,0.8890698868442861,0.6629403397252671,0.7813606611161745,0.763498892314961,0.621744995117104,0.531805429521287,0.720940510770494,0.7505302932403416,0.6016313695324242,0.7564802431594297,0.7527397539216413,0.6239446446510232,0.7788676139268405,0.6346694197827136,0.6943617040344803,0.6914147037810504,0.919343586962731,0.802053422854296,0.7000533751132182,0.9086163226711054,0.8141174551704131,0.7691829835467148,0.6357962905778628,0.8978772991127055,0.6961499134523839,0.7396025126837996,0.9287567771568875,0.9119527940610308,0.7986110980484104,0.6914443666368256,0.6727564220387142,0.6995682993864204,0.7659521472243179,0.7510952975295173,0.9999999999999998,0.7361176796736203,0.7315165244291012,0.861548341889814,0.8893867233496168,0.7762040550334485,0.7752934216552871,0.9180659594007494,0.7465457498653497,0.8620229550842844,0.8813659847199047,0.887405188401293,0.8147286928484656,0.798910353425362,0.8494653411788516,0.8272651873426533,0.7781215391584866,0.790340907488008,0.8534611267886832,0.9803372925330357,0.8295134618812701,0.8502806966739181,0.9049528598384735,0.7523613482473347,0.9090800299981039,0.9459494268209445,0.7899415384892827,0.8638756757959416,0.8694150770718766,0.7026033132812786,0.7971834038127271,0.8215968643023253,0.9906770441818107,0.9552794807464671,0.9183166882484886,0.859830907749998,0.7982873560562093,0.918995301211661,0.8558680683583353,0.8802631188842797,0.8761036590978565,0.8517161718230583
GT Neo 5,0.68025931992188,0.48893683681670064,0.47109202435124037,0.39525928164036545,0.503650907086494,0.6849301076747762,0.6912661282158723,0.6879295455518185,0.6089137562651625,0.593918359442107,0.5617566987826728,0.7358373540615029,0.7943480428496064,0.7120465329199149,0.7947677183617113,0.7369335107148265,0.6935094319647602,0.7110655659603506,0.6152956824575881,0.8516911492292976,0.7915279689687694,0.48312574773148137,0.743606458889529,0.7063692061411427,0.7824744654404258,0.8417470383640786,0.6171024408582032,0.7820529760673743,0.9079191917278034,0.7055499479884361,0.7461096595052145,0.8045891965487434,0.8923343164907829,0.6938139354339365,0.7440357026152566,0.9227120200043404,0.7887773853745711,0.9006578300411079,0.7318614015363227,0.7823231131830214,0.5799021110904341,0.7909983498894272,0.7645193452405129,0.6189578161733796,0.6676712353018618,0.746207627324933,0.8414659306738552,0.8343616609180651,0.9759089091397603,0.9042513156402923,0.7811296105024745,0.787617709784236,0.9086789480100211,0.9183213260451997,0.9192362511141494,0.9272974631131968,0.9092055149552549,0.8806657767893653,0.7361176796736203,1.0000000000000002,0.8136268802250031,0.9218933817504692,0.757701095275411,0.9426753872519015,0.9683711741005252,0.8340190310068558,0.8136527046943296,0.822266264483497,0.9413094581127404,0.8087956799432343,0.9120913405225213,0.9484731877327837,0.9250702018201385,0.8687361900195718,0.8648576644055456,0.8273350536002416,0.861937419060346,0.7622083285688999,0.8878471011453741,0.8609554107975583,0.9203064200629696,0.932743274162559,0.8213720578306535,0.8520574804971103,0.8523158911653587,0.8836024374896339,0.8074383189628538,0.9024978286906057,0.8348751404391503,0.8706264815109749,0.7354149890293048,0.8097356745824739,0.7937228785690209,0.8146585653274856,0.9169636265383584,0.8458167978072864,0.7815008132524858,0.8471361370375057,0.8108259887577876,0.8607657687741508
Galaxy S23,0.4870148272380781,0.4579304617676202,0.35347681014887655,0.5309147507871941,0.7467852805441036,0.5672972431595907,0.7600230126394102,0.7583791442816659,0.5777449823276251,0.6378684834484738,0.6266760136661511,0.7079931431536325,0.4776749379743203,0.6353368730627227,0.5287844742746772,0.8907532316290219,0.7543966052293949,0.49332006093592656,0.7092456993870244,0.6017949831944021,0.727283737594432,0.4724278471350227,0.9205805922425478,0.8657185831981932,0.7352597230632902,0.9256155284555005,0.47116663486813,0.8583236602148596,0.5753577767568154,0.9439258241521383,0.7569583279941288,0.6053926179870927,0.6208817773559905,0.6688787128178838,0.6815292640750359,0.6702313792184179,0.6528600839497704,0.7956674220100025,0.8563006790705525,0.896725212483455,0.6165821096829407,0.8137580141060942,0.8102109449248961,0.7513751383392372,0.5625255404781614,0.5892471734433657,0.8763283803341528,0.8235594639339757,0.8002582178367417,0.655055346514434,0.8131140943919246,0.6028428218715627,0.619658978106414,0.9118681063162646,0.6599865535286554,0.7296323890503997,0.8553536067969707,0.9113141121639722,0.7315165244291012,0.8136268802250031,1.0,0.8061155652067215,0.8336038137195099,0.7024516266744386,0.8696889334061759,0.6691186202704432,0.8251167522217073,0.9250196103829529,0.7888562967488418,0.7266288306123968,0.9005314191647553,0.8574634405876956,0.8290804374910881,0.7710058514522397,0.9681841639631305,0.9373067284883851,0.7480889668728432,0.7600434325993746,0.9570280824741435,0.8231614441436944,0.8723025944017081,0.8717875958187923,0.6849437039803036,0.8058726716759715,0.7293186768518293,0.7186750683355391,0.7005045869080684,0.7741693704102202,0.8486299884538349,0.8781110439535534,0.7465283445247937,0.8375190687010339,0.6332385086689194,0.8432099266802127,0.7482792914240913,0.8025283176654096,0.7599498578846983,0.8847819745430023,0.7707145593072483,0.7585367072411051
Galaxy S23,0.6246308958443827,0.6575968357701742,0.6337333998637596,0.5429786141221937,0.5558058797114622,0.7517947803694678,0.6404007352116652,0.6479882411283505,0.7699434480024943,0.7290568838924067,0.5086107796116138,0.749830175338309,0.7764002720906334,0.7995767659558883,0.7138899650853407,0.7302487259844395,0.8068023833957724,0.8665729434791686,0.5588234534789466,0.816212698673114,0.758283792847398,0.6938637344551731,0.7285626750694506,0.66481279543434,0.8534615189122441,0.7934375739474786,0.8132689007536116,0.7956210819992201,0.8869957338706206,0.6740964731700254,0.806826557820007,0.9289396386724225,0.8337619817040338,0.8284858408306621,0.8682384136561474,0.8944276957706176,0.9149094770736753,0.7944456282638795,0.6822042494952306,0.7509028408609978,0.8005991268021978,0.7771585286705132,0.8611839396471196,0.813588752773876,0.7885342537658342,0.8486835499626035,0.8024109292207102,0.8793845382254318,0.9206125772290299,0.811201979497074,0.9024812354948221,0.9139248354829552,0.9205855500472911,0.9136518565817043,0.8336906646025211,0.8681946829703421,0.8910523930428186,0.918249799266354,0.861548341889814,0.9218933817504692,0.8061155652067215,1.0,0.8640664009264405,0.8686403083159177,0.8926583112239581,0.9242822945056535,0.8323741958220835,0.9117513857110202,0.9232937996610316,0.8017992202028479,0.9601612819512538,0.9129060410825087,0.8783517321683181,0.7825711905980325,0.8303914371561701,0.8279326178162123,0.7894811747931785,0.9019818465513195,0.9045805059859461,0.8260776571432903,0.9490255982172512,0.8846000191897071,0.9329230151805965,0.9657558524464954,0.7924619967529317,0.8631611649302726,0.8144469183250345,0.8390675101372689,0.7515940338521928,0.7968993346760308,0.848162513918901,0.8549090641723702,0.8701668589585609,0.7751335635256275,0.8321089335296924,0.8999941927149018,0.7658138539030425,0.8172354528769328,0.8153245954574427,0.8299373317808875
Xperia 1 V,0.42792801759974125,0.7425046018223045,0.7140870005874318,0.7865849882142574,0.7290268688455219,0.6965432056289594,0.6396257749685373,0.6689670989809477,0.7692139339523257,0.6459177332412207,0.7007901283136794,0.5111271479737992,0.4714326148475385,0.6289515824289245,0.6081309092108389,0.7240152314045306,0.6816335459732562,0.7737961422838204,0.6913020404915979,0.6668103297241549,0.7998273788281639,0.8596986794894917,0.7642820972705586,0.7513070778284489,0.7897893938233834,0.749114602039958,0.824815497423172,0.8213234822845092,0.6662636322573169,0.6755762062902754,0.8855550829554348,0.7311428170251157,0.6550250942590129,0.9168122055868396,0.894203006107593,0.7140177242708021,0.7802226822555176,0.7645655323333281,0.7917565964850416,0.8662537705614783,0.8653762655123769,0.8883557680933484,0.7532309112344379,0.9510069128036888,0.8995131024192844,0.8837124267832799,0.774831401418566,0.7782117966205634,0.7299452973752205,0.7391393578876629,0.8720235978529449,0.7946947245581251,0.7001165947830779,0.7691493784606398,0.7311715020300473,0.7976586275012977,0.7139659020375693,0.9002351533004561,0.8893867233496168,0.757701095275411,0.8336038137195099,0.8640664009264405,0.9999999999999997,0.7356199247914674,0.8192829207209921,0.8094646044442219,0.8566044118195058,0.9504055113523081,0.8324734463403227,0.7710192425186111,0.8456552457663424,0.7558834055232573,0.7830762690225295,0.7979398253576697,0.852555214229387,0.7702707242506546,0.7586391781791121,0.8951737065984944,0.9295530649500515,0.8631974224011019,0.9334024175477117,0.8080861609962809,0.8349779016523126,0.8850803425520564,0.6818592577509253,0.7647867856269794,0.8684731993758352,0.6696865481422286,0.8171526814856719,0.8288651871697557,0.8862579314606494,0.8927251395691435,0.8566449108656625,0.8574997606065609,0.7847821843101899,0.9521778958990829,0.7311279460971319,0.8496183600395706,0.8750419999899279,0.759756574817793
Xperia 5 IV,0.5164447688661385,0.3828662863353611,0.4203842825406002,0.27723380576522993,0.31351502992733526,0.5300779284796141,0.4896464297052849,0.49701011577802506,0.46746108714867496,0.46971536577398526,0.481945462663146,0.5431123204067738,0.6913220888496129,0.5661543651881784,0.7185092350277117,0.5302465978128659,0.5137018517361087,0.675944474901259,0.5087450364466092,0.7711612714858183,0.6949016928609961,0.5055451577118434,0.5539830613340657,0.5790916625221697,0.8214272809861206,0.6768756503334026,0.6141683840737737,0.6555114018801519,0.8399031766022386,0.5226728044100433,0.6441930365709341,0.7247296757773473,0.8236222710487631,0.6472584212390743,0.6641805235605224,0.8688686267875255,0.7602737696566848,0.8822785976146613,0.6660499135346902,0.6823682491526688,0.567029028467363,0.7775992825448057,0.6595950804508137,0.5922312542237982,0.7062910741638354,0.7506878513341829,0.7702906202722543,0.8084883974572827,0.8933822022988356,0.9531003640665474,0.7290734168376938,0.8421446218763459,0.9345412908339641,0.8018380881310193,0.9115154272075342,0.9141601479680153,0.8372634748536067,0.7785978784336106,0.7762040550334485,0.9426753872519015,0.7024516266744386,0.8686403083159177,0.7356199247914674,0.9999999999999997,0.9348081092980886,0.880231119887595,0.7961851385873414,0.7330085651680973,0.9725128198172411,0.9114041932686374,0.8137792455876468,0.8879636476072946,0.9210519648649125,0.9144519079080804,0.8074452129821422,0.7660154764306878,0.9253731736205051,0.7716544840709639,0.8115761620565451,0.8638636515192942,0.8949647894330601,0.9044944445321492,0.8476663714939049,0.816774642921005,0.9232686621798548,0.9617494712302603,0.8949206013158302,0.904184164251163,0.8712178641284615,0.8859464177633356,0.7897006361139003,0.8319551611455678,0.8802634695679734,0.8416659852524584,0.9678443661721251,0.8715716787853847,0.8587475914681906,0.865599202033048,0.8820326916754334,0.9305567193001972
iPhone 15 Pro,0.6024290393121902,0.4972834837090508,0.45638439220268995,0.45442947104114123,0.5576591789612133,0.6448221151494188,0.7178544978783509,0.7063609223912147,0.5943333244026929,0.5874433073090924,0.6315874941513209,0.6769765168058578,0.7014251683848507,0.6248412743264263,0.7763840587131504,0.7518541739232885,0.6432718148977704,0.6587685090788578,0.7129706070667273,0.8067492262707491,0.833454897924534,0.5177764437597023,0.7817959507285864,0.7495855758238775,0.78481921905783,0.8588202284217115,0.5945933622124642,0.8227175269950223,0.821605096094998,0.7439546911078139,0.7929959270413194,0.7311432681265176,0.8586063335467509,0.7076921918347349,0.754696210034186,0.8767339109069656,0.7272886275803446,0.922140968290045,0.8300824939349654,0.8671045988767635,0.5897714593856324,0.8776593099877323,0.7221037079364769,0.6810943756757846,0.7008209611872971,0.7489533618864479,0.8497501015428501,0.8471566338350517,0.9430480657343915,0.9208227900087108,0.8013140294790791,0.7524542323083887,0.8541839159356709,0.8932764941596049,0.9201553352782305,0.9228181179984529,0.8903746847933877,0.8846596651067007,0.7752934216552871,0.9683711741005252,0.8696889334061759,0.8926583112239581,0.8192829207209921,0.9348081092980886,1.0,0.8105082340882245,0.8325554577632749,0.8532993016438016,0.9508540020083405,0.8423488062948415,0.8936289728595771,0.9433246414221191,0.9504854403528736,0.9258249317941064,0.9166736428688412,0.8500719333649933,0.9025827990443648,0.7840341449335393,0.929116677543949,0.9315253318317684,0.9491846772800023,0.9367653886104029,0.7925945858085043,0.8445323261895542,0.860203333687305,0.8956860998186171,0.8580862838255068,0.8745686434588159,0.918674326760699,0.9437367278599688,0.7793993470803772,0.8726186909244124,0.8071633873901027,0.9127447243116067,0.9589225552482707,0.8894457067060301,0.8194952030961563,0.9248120414427807,0.8669540471956865,0.8808380049362228
